Event,Lat,Long,Date,Time,Report
Event 73-2021,30.468110900111,-97.437016451804,2021-01-04,12:34 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/73
Event 64-2021,39.714051411465,-86.38267321261,2021-01-04,04:39 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/64
Event 31-2021,35.320264669954,-96.103676331847,2021-01-03,00:43 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/31
Event 3-2021,47.14288252484,-80.372300200421,2021-01-01,01:42 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3
Event 8223-2020,26.131923355254,-79.975636236446,2020-12-31,17:07 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/8223
Event 8198-2020,38.780852557405,-124.10630035824,2020-12-30,03:09 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/8198
Event 8195-2020,50.512543622035,-71.260242521846,2020-12-30,01:53 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/8195
Event 8176-2020,39.512185695767,-68.42276179042,2020-12-29,09:23 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/8176
Event 8175-2020,38.816377990349,-76.006923374614,2020-12-29,08:22 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/8175
Event 8167-2020,36.685607144893,-81.793271403085,2020-12-29,00:29 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/8167
Event 8154-2020,32.417504857848,-84.629298133484,2020-12-28,20:16 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/8154
Event 8152-2020,47.991235892483,-93.325087148122,2020-12-28,12:28 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/8152
Event 8151-2020,41.753919459676,-72.798363597798,2020-12-28,10:52 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/8151
Event 8150-2020,32.79829721159,-115.9910686768,2020-12-28,08:27 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/8150
Event 8137-2020,32.902161680151,-100.28709615105,2020-12-27,08:09 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/8137
Event 8130-2020,38.901442227717,-78.514252611995,2020-12-27,02:18 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/8130
Event 8128-2020,40.503031743445,-70.950663312407,2020-12-27,01:07 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/8128
Event 8124-2020,33.972723679028,-84.341203274538,2020-12-26,23:34 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/8124
Event 8096-2020,32.764875783174,-116.17899875897,2020-12-26,06:28 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/8096
Event 8066-2020,41.813454144066,-114.14686277234,2020-12-24,05:32 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/8066
Event 8063-2020,46.363915460874,-117.30890907804,2020-12-24,04:00 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/8063
Event 8053-2020,41.971699853779,-84.390139195124,2020-12-23,12:32 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/8053
Event 8045-2020,31.473327269478,-92.956649608337,2020-12-23,05:59 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/8045
Event 8040-2020,41.809505876628,-87.763371878606,2020-12-23,02:40 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/8040
Event 8039-2020,46.672403020294,-124.386305276,2020-12-23,01:59 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/8039
Event 8036-2020,33.649148063372,-117.25932219903,2020-12-23,01:20 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/8036
Event 8034-2020,34.169348190877,-85.073640372383,2020-12-23,00:06 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/8034
Event 7968-2020,33.747891370638,-79.770152618732,2020-12-22,05:57 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7968
Event 8001-2020,38.003680989601,-83.342082934756,2020-12-22,02:44 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/8001
Event 7965-2020,43.339245161969,-116.63194673351,2020-12-22,02:27 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7965
Event 7998-2020,23.561578199494,-95.85497924543,2020-12-22,02:25 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7998
Event 7964-2020,32.173702485427,-119.62047804302,2020-12-22,01:11 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7964
Event 7987-2020,41.078210972772,-72.801029057257,2020-12-22,00:45 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7987
Event 7985-2020,41.073556449853,-69.860716718525,2020-12-22,00:23 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7985
Event 7939-2020,33.811880202909,-119.07781701145,2020-12-21,02:28 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7939
Event 7954-2020,26.711251639988,-94.505860405526,2020-12-21,00:22 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7954
Event 7937-2020,43.81241102375,-73.606990229026,2020-12-20,01:22 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7937
Event 7877-2020,32.132399184097,-90.250089034571,2020-12-18,02:34 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7877
Event 7723-2020,45.829534562886,-90.940200107166,2020-12-16,12:49 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7723
Event 7842-2020,40.007693639271,-73.503808055105,2020-12-15,22:55 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7842
Event 7812-2020,39.853740784254,-73.133832044581,2020-12-15,01:21 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7812
Event 7745-2020,42.405533232519,-76.710531402374,2020-12-14,03:08 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7745
Event 7685-2020,43.089141506372,-79.949657853352,2020-12-13,01:44 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7685
Event 7686-2020,37.612404133084,-71.809748753006,2020-12-13,01:40 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7686
Event 7626-2020,42.111923346635,-79.014375815526,2020-12-12,02:08 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7626
Event 7596-2020,36.571697256108,-115.67292680159,2020-12-11,02:56 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7596
Event 7594-2020,43.876159512232,-86.422174906123,2020-12-11,02:33 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7594
Event 7588-2020,42.777241144101,-87.17134384232,2020-12-11,00:29 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7588
Event 7589-2020,42.913395892608,-86.282946075939,2020-12-11,00:27 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7589
Event 7558-2020,37.529354664038,-105.64707923235,2020-12-10,01:41 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7558
Event 7549-2020,33.768409520455,-88.140293861032,2020-12-09,23:16 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7549
Event 7509-2020,34.558659179154,-92.430178462617,2020-12-09,02:58 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7509
Event 7507-2020,33.934058229971,-91.615289583692,2020-12-09,01:01 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7507
Event 7506-2020,44.833044683133,-93.974271355222,2020-12-08,23:59 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7506
Event 7490-2020,28.605494991275,-82.161160251403,2020-12-08,05:11 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7490
Event 7443-2020,42.448071637178,-76.712554769624,2020-12-08,01:29 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7443
Event 7440-2020,44.992621959108,-76.64078321643,2020-12-08,00:32 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7440
Event 7480-2020,27.792093377788,-109.20696619639,2020-12-08,00:15 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7480
Event 7481-2020,35.923154763236,-94.022581165173,2020-12-07,23:48 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7481
Event 7470-2020,32.558283050371,-90.551167812763,2020-12-07,09:52 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7470
Event 7465-2020,38.910159457423,-101.12216173286,2020-12-07,06:55 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7465
Event 7435-2020,42.032741516397,-70.611393321888,2020-12-06,21:26 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7435
Event 7429-2020,40.99050802823,-71.425385221773,2020-12-06,06:08 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7429
Event 7423-2020,35.980077232522,-78.102885418271,2020-12-06,03:12 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7423
Event 7380-2020,40.78531388839,-113.47768915962,2020-12-05,00:07 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7380
Event 7365-2020,29.598238012724,-103.50174297994,2020-12-04,06:11 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7365
Event 7361-2020,47.111408509655,-69.703488696357,2020-12-03,23:40 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7361
Event 7267-2020,42.710351507138,-77.889401264822,2020-12-02,17:09 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7267
Event 7311-2020,41.463901459563,-80.993119612065,2020-12-02,11:45 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7311
Event 7292-2020,33.305143615949,-83.47627515277,2020-12-02,03:02 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7292
Event 7285-2020,42.248588669328,-86.257914579622,2020-12-01,23:32 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7285
Event 7206-2020,39.648573516358,-122.95407807335,2020-12-01,02:19 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7206
Event 7208-2020,33.938881902824,-115.97570498405,2020-11-30,13:39 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7208
Event 7227-2020,41.008210265439,-94.543167502386,2020-11-29,12:16 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7227
Event 7186-2020,43.676148469959,-88.55409571783,2020-11-29,02:29 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7186
Event 7180-2020,42.78627122406,-83.313270384729,2020-11-28,22:46 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7180
Event 7131-2020,40.693611020284,-73.338873944644,2020-11-27,07:13 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7131
Event 7115-2020,37.109762808742,-85.000854314279,2020-11-27,00:53 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7115
Event 7111-2020,39.379892534343,-75.253941953602,2020-11-26,23:31 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7111
Event 7082-2020,44.948152712566,-122.82929770068,2020-11-25,08:04 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7082
Event 7063-2020,45.191466767512,-72.213095834147,2020-11-24,23:57 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7063
Event 7047-2020,40.781083571379,-83.019142148614,2020-11-24,05:25 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/7047
Event 6991-2020,46.253246226227,-88.601899415963,2020-11-22,11:04 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6991
Event 6943-2020,40.401082875661,-75.404354194202,2020-11-21,07:26 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6943
Event 6914-2020,33.943679107413,-117.46596322345,2020-11-20,08:20 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6914
Event 6910-2020,40.987091092205,-112.84894601648,2020-11-20,04:02 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6910
Event 6842-2020,26.67882471062,-98.761008321285,2020-11-20,03:01 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6842
Event 6959-2020,27.613883929869,-98.339628122996,2020-11-20,02:41 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6959
Event 6843-2020,36.613065077411,-91.464869599754,2020-11-20,00:04 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6843
Event 6896-2020,42.593815944146,-77.401527235439,2020-11-19,21:56 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6896
Event 6826-2020,29.807492826266,-94.994718566792,2020-11-19,12:05 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6826
Event 6820-2020,49.872963869591,-76.408575759634,2020-11-19,09:02 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6820
Event 6824-2020,46.377420238008,-106.47492700163,2020-11-19,00:34 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6824
Event 6821-2020,40.238469572769,-82.879644560288,2020-11-19,00:12 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6821
Event 6742-2020,40.751820916357,-91.688671861408,2020-11-18,11:27 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6742
Event 6831-2020,43.880919044416,-82.939250821115,2020-11-18,10:49 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6831
Event 6829-2020,41.959726823684,-121.58034814105,2020-11-18,07:53 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6829
Event 6800-2020,34.001975264494,-89.338247074489,2020-11-18,00:25 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6800
Event 6774-2020,22.168912927463,-81.16978594644,2020-11-17,04:34 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6774
Event 6710-2020,31.774384112923,-117.39798508184,2020-11-17,04:29 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6710
Event 6702-2020,35.866365913448,-77.214807169442,2020-11-15,22:58 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6702
Event 6670-2020,37.661681021649,-74.355957123019,2020-11-14,11:40 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6670
Event 6666-2020,42.920174876693,-87.252626581616,2020-11-14,09:36 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6666
Event 6618-2020,40.285767500577,-79.98888029332,2020-11-14,01:51 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6618
Event 6653-2020,31.178735998735,-85.212097262609,2020-11-14,01:27 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6653
Event 6549-2020,45.653611016682,-95.035534459275,2020-11-12,03:13 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6549
Event 6561-2020,40.13052395579,-94.835290947279,2020-11-12,01:04 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6561
Event 6525-2020,39.430283346623,-82.180601194946,2020-11-11,03:26 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6525
Event 6476-2020,40.115309446146,-74.826395403208,2020-11-10,02:46 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6476
Event 6458-2020,36.853625176059,-89.058348713735,2020-11-10,00:37 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6458
Event 6466-2020,43.481886371438,-71.448853712097,2020-11-10,00:26 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6466
Event 6435-2020,47.605883228224,-72.218203987681,2020-11-09,06:27 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6435
Event 6471-2020,41.481480656005,-76.628635494802,2020-11-09,03:33 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6471
Event 6474-2020,39.841182126807,-90.570438660336,2020-11-09,02:14 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6474
Event 6427-2020,41.262182272523,-81.676216184084,2020-11-09,01:41 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6427
Event 6434-2020,41.562643323039,-74.782484266844,2020-11-09,01:08 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6434
Event 6432-2020,41.714823151693,-95.438333695352,2020-11-09,00:53 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6432
Event 6490-2020,41.09067444887,-86.446030221379,2020-11-09,00:30 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6490
Event 6481-2020,42.689192061137,-83.047792495652,2020-11-09,00:29 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6481
Event 6425-2020,41.791877099231,-75.022510158253,2020-11-09,00:22 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6425
Event 6449-2020,41.179650533218,-75.481584832659,2020-11-08,12:13 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6449
Event 6422-2020,40.603126032853,-74.401075816799,2020-11-08,04:50 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6422
Event 6415-2020,37.101059036774,-123.67653242868,2020-11-08,03:11 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6415
Event 6414-2020,33.946192144331,-119.97017137706,2020-11-08,03:10 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6414
Event 6419-2020,38.603224438582,-121.74495607959,2020-11-08,02:57 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6419
Event 6405-2020,43.788245802344,-73.752978670959,2020-11-07,23:38 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6405
Event 6379-2020,40.999191808828,-88.345358439636,2020-11-07,00:28 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6379
Event 6361-2020,39.725493064688,-83.347197535764,2020-11-06,11:07 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6361
Event 6345-2020,37.202437701997,-86.841482811807,2020-11-06,00:10 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6345
Event 6344-2020,36.063938962134,-87.304218,2020-11-05,23:59 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6344
Event 6309-2020,50.503981044228,-123.07014823911,2020-11-05,05:28 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6309
Event 6315-2020,20.161454406051,-55.845309888343,2020-11-05,02:13 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6315
Event 6308-2020,29.962439505618,-88.354293520732,2020-11-05,02:01 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6308
Event 6267-2020,39.410917620942,-88.088187168395,2020-11-04,10:34 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6267
Event 6256-2020,36.743682585971,-87.915366554407,2020-11-04,02:17 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6256
Event 6257-2020,34.860185785931,-93.422514971239,2020-11-04,00:27 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6257
Event 6263-2020,26.953825219193,-102.14872553626,2020-11-03,10:43 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6263
Event 6245-2020,39.770774478404,-89.059680870009,2020-11-03,10:11 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6245
Event 6236-2020,45.170892605468,-118.32855859927,2020-11-03,03:08 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6236
Event 6237-2020,40.471723441141,-89.08427991682,2020-11-03,01:50 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6237
Event 6195-2020,28.074858024598,-89.081299075393,2020-11-02,03:09 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6195
Event 6212-2020,34.047677295448,-85.906584560968,2020-11-02,00:59 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6212
Event 6197-2020,33.584102084918,-86.031717085326,2020-11-01,23:53 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6197
Event 6202-2020,33.652999141588,-86.451774616919,2020-11-01,22:47 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6202
Event 6186-2020,37.781409149073,-88.141866092523,2020-11-01,02:25 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6186
Event 6178-2020,40.364121653033,-84.522868410254,2020-11-01,01:16 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6178
Event 6179-2020,40.833403346792,-111.9454890818,2020-11-01,01:13 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6179
Event 6204-2020,37.256337334647,-82.490613367693,2020-11-01,00:33 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6204
Event 6173-2020,38.196923964942,-83.56030607675,2020-10-31,23:35 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6173
Event 6170-2020,38.328075364556,-82.380195284676,2020-10-31,11:42 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6170
Event 6167-2020,39.124341046017,-102.92191770716,2020-10-31,06:22 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6167
Event 6162-2020,41.373795585046,-74.488143507287,2020-10-31,03:26 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6162
Event 6146-2020,35.161578717671,-109.50876139518,2020-10-30,00:54 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6146
Event 6135-2020,31.931552060522,-106.00638573688,2020-10-29,02:09 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6135
Event 6125-2020,42.000050565057,-83.507348035472,2020-10-28,12:08 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6125
Event 6091-2020,38.80960305245,-118.72783404946,2020-10-27,11:07 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6091
Event 6090-2020,33.084212161244,-120.28989246322,2020-10-27,02:23 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6090
Event 6085-2020,33.709523693693,-78.464135484697,2020-10-26,23:15 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6085
Event 6047-2020,49.309837337922,-124.29961951183,2020-10-26,02:03 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6047
Event 6052-2020,45.23185763797,-118.80878444791,2020-10-25,03:51 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6052
Event 6057-2020,35.17547661639,-102.53461207518,2020-10-25,00:26 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6057
Event 6039-2020,40.618072153614,-89.720199287923,2020-10-24,04:24 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6039
Event 6027-2020,36.441331196805,-81.216382648762,2020-10-24,00:18 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6027
Event 6015-2020,43.457679366219,-122.17009923757,2020-10-23,03:05 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/6015
Event 5991-2020,36.842172390957,-122.08330277165,2020-10-22,06:23 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5991
Event 5979-2020,33.742350452175,-117.51464599104,2020-10-21,09:29 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5979
Event 5937-2020,32.526841665234,-96.836288514449,2020-10-21,01:27 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5937
Event 5966-2020,33.818638742757,-111.52725364124,2020-10-20,03:26 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5966
Event 5919-2020,44.590842959912,-123.54661904151,2020-10-18,03:13 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5919
Event 5912-2020,33.266827788962,-99.27778644665,2020-10-18,01:06 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5912
Event 5910-2020,32.904761284481,-80.856264,2020-10-17,23:57 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5910
Event 5911-2020,30.390308187946,-84.482028542734,2020-10-17,23:53 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5911
Event 5902-2020,29.882803569625,-90.029297344047,2020-10-17,03:29 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5902
Event 5891-2020,43.934247166744,-93.622406941837,2020-10-16,04:08 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5891
Event 5875-2020,43.126541176992,-71.370386158858,2020-10-16,03:56 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5875
Event 5849-2020,32.385467873079,-114.12777378291,2020-10-15,03:32 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5849
Event 5861-2020,34.369176991745,-87.683670953726,2020-10-15,00:36 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5861
Event 5818-2020,39.92015373517,-89.544419013759,2020-10-13,23:29 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5818
Event 5801-2020,26.187152672918,-82.051640243196,2020-10-13,00:51 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5801
Event 5733-2020,46.11501525578,-80.849078646008,2020-10-12,01:00 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5733
Event 5734-2020,27.607090363385,-82.336616871726,2020-10-11,23:56 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5734
Event 5720-2020,47.024360190155,-83.636762762494,2020-10-11,08:02 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5720
Event 5730-2020,39.744281076027,-75.088555068006,2020-10-11,01:34 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5730
Event 5712-2020,39.492181938706,-74.424669140989,2020-10-11,00:26 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5712
Event 5687-2020,42.05380327288,-70.693314845354,2020-10-10,01:13 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5687
Event 5653-2020,40.710997807978,-76.811400904533,2020-10-09,10:33 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5653
Event 5654-2020,41.691357022516,-71.366588902206,2020-10-09,09:45 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5654
Event 5647-2020,43.500558975853,-89.427958114184,2020-10-08,07:40 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5647
Event 5651-2020,33.077589016527,-100.28103715214,2020-10-08,01:07 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5651
Event 5574-2020,27.07639459436,-100.89202459616,2020-10-07,03:18 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5574
Event 5575-2020,26.348495257387,-83.236896644597,2020-10-07,02:35 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5575
Event 5577-2020,33.022692328383,-81.251776,2020-10-07,00:22 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5577
Event 5586-2020,37.865549977579,-88.130444992728,2020-10-06,23:41 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5586
Event 5549-2020,41.861337763724,-77.959268089225,2020-10-06,06:12 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5549
Event 5550-2020,40.723420129211,-75.982221863216,2020-10-06,06:10 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5550
Event 5579-2020,35.048061791414,-106.01527780728,2020-10-05,18:58 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5579
Event 5527-2020,41.919385364796,-72.495731082748,2020-10-03,23:47 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5527
Event 5523-2020,44.640088602276,-123.1856972745,2020-10-03,02:21 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5523
Event 5604-2020,35.493314355879,-71.301038399246,2020-10-03,01:19 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5604
Event 5443-2020,25.285359996651,-78.809939223702,2020-09-30,11:04 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5443
Event 5441-2020,41.613347267545,-81.049932718199,2020-09-30,10:24 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5441
Event 5481-2020,36.426136184276,-90.607721311768,2020-09-30,05:46 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5481
Event 5478-2020,47.94186237996,-123.48241452547,2020-09-30,04:50 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5478
Event 5389-2020,30.257621855409,-98.057401426327,2020-09-28,03:02 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5389
Event 5382-2020,39.684660171172,-120.29887867701,2020-09-27,02:14 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5382
